Parish,Tract,Week (Thur-Wed),Date for start of week,Date for end of week,Weekly Test Count,Weekly Negative Test Count,Weekly Positive Test Count,Weekly Case Count
Vermilion,22113950600,1,2/27/20,3/4/20,0,0,0,0
Vermilion,22113950600,2,3/5/20,3/11/20,0,0,0,0
Vermilion,22113950600,3,3/12/20,3/18/20,8,8,0,0
Vermilion,22113950600,4,3/19/20,3/25/20,16,12,4,2
Vermilion,22113950600,5,3/26/20,4/1/20,21,20,1,1
Vermilion,22113950600,6,4/2/20,4/8/20,11,3,8,2
Vermilion,22113950600,7,4/9/20,4/15/20,3,3,0,0
Vermilion,22113950600,8,4/16/20,4/22/20,12,8,4,0
Vermilion,22113950600,9,4/23/20,4/29/20,30,23,7,1
Vermilion,22113950600,10,4/30/20,5/6/20,14,14,0,0
Vermilion,22113950600,11,5/7/20,5/13/20,16,16,0,0
Vermilion,22113950600,12,5/14/20,5/20/20,14,14,0,0
Vermilion,22113950600,13,5/21/20,5/27/20,10,10,0,0
Vermilion,22113950600,14,5/28/20,6/3/20,34,34,0,0
Vermilion,22113950600,15,6/4/20,6/10/20,29,29,0,0
Vermilion,22113950600,16,6/11/20,6/17/20,29,28,1,1
Vermilion,22113950600,17,6/18/20,6/24/20,64,61,3,2
Vermilion,22113950600,18,6/25/20,7/1/20,74,64,10,8
Vermilion,22113950600,19,7/2/20,7/8/20,70,53,17,11
Vermilion,22113950600,20,7/9/20,7/15/20,72,59,13,10
Vermilion,22113950600,21,7/16/20,7/22/20,50,38,12,8
Vermilion,22113950600,22,7/23/20,7/29/20,40,30,10,7
Vermilion,22113950600,23,7/30/20,8/5/20,50,45,5,5
Vermilion,22113950600,24,8/6/20,8/12/20,32,31,1,1
Vermilion,22113950600,25,8/13/20,8/19/20,38,38,0,0
Vermilion,22113950600,26,8/20/20,8/26/20,29,26,3,2
Vermilion,22113950600,27,8/27/20,9/2/20,34,31,3,3
Vermilion,22113950600,28,9/3/20,9/9/20,32,30,2,2
Vermilion,22113950600,29,9/10/20,9/16/20,31,31,0,0
Vermilion,22113950600,30,9/17/20,9/23/20,32,30,2,2
Vermilion,22113950600,31,9/24/20,9/30/20,24,21,3,2
Vermilion,22113950700,1,2/27/20,3/4/20,0,0,0,0
Vermilion,22113950700,2,3/5/20,3/11/20,0,0,0,0
Vermilion,22113950700,3,3/12/20,3/18/20,6,6,0,0
Vermilion,22113950700,4,3/19/20,3/25/20,17,17,0,0
Vermilion,22113950700,5,3/26/20,4/1/20,10,10,0,0
Vermilion,22113950700,6,4/2/20,4/8/20,22,22,0,0
Vermilion,22113950700,7,4/9/20,4/15/20,18,18,0,0
Vermilion,22113950700,8,4/16/20,4/22/20,6,6,0,0
Vermilion,22113950700,9,4/23/20,4/29/20,10,10,0,0
Vermilion,22113950700,10,4/30/20,5/6/20,21,21,0,0
Vermilion,22113950700,11,5/7/20,5/13/20,32,30,2,2
Vermilion,22113950700,12,5/14/20,5/20/20,9,9,0,0
Vermilion,22113950700,13,5/21/20,5/27/20,22,22,0,0
Vermilion,22113950700,14,5/28/20,6/3/20,28,28,0,0
Vermilion,22113950700,15,6/4/20,6/10/20,39,38,1,1
Vermilion,22113950700,16,6/11/20,6/17/20,69,62,7,5
Vermilion,22113950700,17,6/18/20,6/24/20,111,97,14,8
Vermilion,22113950700,18,6/25/20,7/1/20,107,75,32,21
Vermilion,22113950700,19,7/2/20,7/8/20,112,98,14,13
Vermilion,22113950700,20,7/9/20,7/15/20,118,93,25,14
Vermilion,22113950700,21,7/16/20,7/22/20,82,59,23,17
Vermilion,22113950700,22,7/23/20,7/29/20,97,77,19,14
Vermilion,22113950700,23,7/30/20,8/5/20,99,84,15,9
Vermilion,22113950700,24,8/6/20,8/12/20,62,60,2,1
Vermilion,22113950700,25,8/13/20,8/19/20,57,56,1,1
Vermilion,22113950700,26,8/20/20,8/26/20,38,38,0,0
Vermilion,22113950700,27,8/27/20,9/2/20,54,48,6,5
Vermilion,22113950700,28,9/3/20,9/9/20,51,49,2,2
Vermilion,22113950700,29,9/10/20,9/16/20,61,59,2,0
Vermilion,22113950700,30,9/17/20,9/23/20,54,44,10,6
Vermilion,22113950700,31,9/24/20,9/30/20,58,57,1,1
Vermilion,22113950800,1,2/27/20,3/4/20,0,0,0,0
Vermilion,22113950800,2,3/5/20,3/11/20,0,0,0,0
Vermilion,22113950800,3,3/12/20,3/18/20,4,4,0,0
Vermilion,22113950800,4,3/19/20,3/25/20,6,6,0,0
Vermilion,22113950800,5,3/26/20,4/1/20,27,24,3,3
Vermilion,22113950800,6,4/2/20,4/8/20,18,17,1,1
Vermilion,22113950800,7,4/9/20,4/15/20,19,19,0,0
Vermilion,22113950800,8,4/16/20,4/22/20,13,9,4,1
Vermilion,22113950800,9,4/23/20,4/29/20,26,25,1,1
Vermilion,22113950800,10,4/30/20,5/6/20,21,21,0,0
Vermilion,22113950800,11,5/7/20,5/13/20,26,26,0,0
Vermilion,22113950800,12,5/14/20,5/20/20,29,27,2,2
Vermilion,22113950800,13,5/21/20,5/27/20,35,35,0,0
Vermilion,22113950800,14,5/28/20,6/3/20,59,57,2,1
Vermilion,22113950800,15,6/4/20,6/10/20,60,60,0,0
Vermilion,22113950800,16,6/11/20,6/17/20,116,112,4,2
Vermilion,22113950800,17,6/18/20,6/24/20,159,145,14,13
Vermilion,22113950800,18,6/25/20,7/1/20,180,145,35,23
Vermilion,22113950800,19,7/2/20,7/8/20,188,140,48,33
Vermilion,22113950800,20,7/9/20,7/15/20,215,172,42,31
Vermilion,22113950800,21,7/16/20,7/22/20,210,168,41,30
Vermilion,22113950800,22,7/23/20,7/29/20,126,103,23,14
Vermilion,22113950800,23,7/30/20,8/5/20,146,125,20,7
Vermilion,22113950800,24,8/6/20,8/12/20,127,107,20,9
Vermilion,22113950800,25,8/13/20,8/19/20,121,113,7,4
Vermilion,22113950800,26,8/20/20,8/26/20,57,56,1,1
Vermilion,22113950800,27,8/27/20,9/2/20,86,85,1,0
Vermilion,22113950800,28,9/3/20,9/9/20,113,109,4,2
Vermilion,22113950800,29,9/10/20,9/16/20,84,84,0,0
Vermilion,22113950800,30,9/17/20,9/23/20,96,95,1,1
Vermilion,22113950800,31,9/24/20,9/30/20,90,87,3,0
Vermilion,22113950901,1,2/27/20,3/4/20,0,0,0,0
Vermilion,22113950901,2,3/5/20,3/11/20,0,0,0,0
Vermilion,22113950901,3,3/12/20,3/18/20,4,4,0,0
Vermilion,22113950901,4,3/19/20,3/25/20,4,4,0,0
Vermilion,22113950901,5,3/26/20,4/1/20,7,7,0,0
Vermilion,22113950901,6,4/2/20,4/8/20,10,10,0,0
Vermilion,22113950901,7,4/9/20,4/15/20,10,7,3,1
Vermilion,22113950901,8,4/16/20,4/22/20,7,7,0,0
Vermilion,22113950901,9,4/23/20,4/29/20,14,14,0,0
Vermilion,22113950901,10,4/30/20,5/6/20,13,13,0,0
Vermilion,22113950901,11,5/7/20,5/13/20,13,12,1,0
Vermilion,22113950901,12,5/14/20,5/20/20,17,17,0,0
Vermilion,22113950901,13,5/21/20,5/27/20,13,13,0,0
Vermilion,22113950901,14,5/28/20,6/3/20,21,21,0,0
Vermilion,22113950901,15,6/4/20,6/10/20,23,23,0,0
Vermilion,22113950901,16,6/11/20,6/17/20,40,38,2,2
Vermilion,22113950901,17,6/18/20,6/24/20,77,74,3,1
Vermilion,22113950901,18,6/25/20,7/1/20,56,46,10,7
Vermilion,22113950901,19,7/2/20,7/8/20,48,39,9,6
Vermilion,22113950901,20,7/9/20,7/15/20,52,35,17,14
Vermilion,22113950901,21,7/16/20,7/22/20,57,40,17,15
Vermilion,22113950901,22,7/23/20,7/29/20,51,39,12,10
Vermilion,22113950901,23,7/30/20,8/5/20,58,52,6,6
Vermilion,22113950901,24,8/6/20,8/12/20,40,35,4,2
Vermilion,22113950901,25,8/13/20,8/19/20,38,35,3,2
Vermilion,22113950901,26,8/20/20,8/26/20,32,26,6,6
Vermilion,22113950901,27,8/27/20,9/2/20,16,16,0,0
Vermilion,22113950901,28,9/3/20,9/9/20,19,19,0,0
Vermilion,22113950901,29,9/10/20,9/16/20,37,34,3,2
Vermilion,22113950901,30,9/17/20,9/23/20,48,41,7,7
Vermilion,22113950901,31,9/24/20,9/30/20,29,29,0,0
Vermilion,22113950902,1,2/27/20,3/4/20,0,0,0,0
Vermilion,22113950902,2,3/5/20,3/11/20,0,0,0,0
Vermilion,22113950902,3,3/12/20,3/18/20,12,9,3,1
Vermilion,22113950902,4,3/19/20,3/25/20,18,17,1,1
Vermilion,22113950902,5,3/26/20,4/1/20,24,24,0,0
Vermilion,22113950902,6,4/2/20,4/8/20,43,42,1,1
Vermilion,22113950902,7,4/9/20,4/15/20,24,19,5,1
Vermilion,22113950902,8,4/16/20,4/22/20,21,21,0,0
Vermilion,22113950902,9,4/23/20,4/29/20,17,17,0,0
Vermilion,22113950902,10,4/30/20,5/6/20,43,43,0,0
Vermilion,22113950902,11,5/7/20,5/13/20,51,45,6,4
Vermilion,22113950902,12,5/14/20,5/20/20,53,50,3,2
Vermilion,22113950902,13,5/21/20,5/27/20,44,44,0,0
Vermilion,22113950902,14,5/28/20,6/3/20,149,143,6,2
Vermilion,22113950902,15,6/4/20,6/10/20,127,119,8,3
Vermilion,22113950902,16,6/11/20,6/17/20,176,166,10,6
Vermilion,22113950902,17,6/18/20,6/24/20,221,207,14,10
Vermilion,22113950902,18,6/25/20,7/1/20,191,172,19,14
Vermilion,22113950902,19,7/2/20,7/8/20,241,206,34,25
Vermilion,22113950902,20,7/9/20,7/15/20,239,199,40,28
Vermilion,22113950902,21,7/16/20,7/22/20,234,201,33,22
Vermilion,22113950902,22,7/23/20,7/29/20,213,183,28,19
Vermilion,22113950902,23,7/30/20,8/5/20,228,194,34,27
Vermilion,22113950902,24,8/6/20,8/12/20,185,172,13,10
Vermilion,22113950902,25,8/13/20,8/19/20,188,180,8,5
Vermilion,22113950902,26,8/20/20,8/26/20,119,118,1,1
Vermilion,22113950902,27,8/27/20,9/2/20,144,139,5,2
Vermilion,22113950902,28,9/3/20,9/9/20,159,155,4,2
Vermilion,22113950902,29,9/10/20,9/16/20,144,142,2,1
Vermilion,22113950902,30,9/17/20,9/23/20,86,84,2,0
Vermilion,22113950902,31,9/24/20,9/30/20,85,85,0,0
Vermilion,22113951001,1,2/27/20,3/4/20,0,0,0,0
Vermilion,22113951001,2,3/5/20,3/11/20,0,0,0,0
Vermilion,22113951001,3,3/12/20,3/18/20,4,4,0,0
Vermilion,22113951001,4,3/19/20,3/25/20,10,9,1,1
Vermilion,22113951001,5,3/26/20,4/1/20,33,33,0,0
Vermilion,22113951001,6,4/2/20,4/8/20,19,19,0,0
Vermilion,22113951001,7,4/9/20,4/15/20,9,9,0,0
Vermilion,22113951001,8,4/16/20,4/22/20,17,13,4,2
Vermilion,22113951001,9,4/23/20,4/29/20,12,12,0,0
Vermilion,22113951001,10,4/30/20,5/6/20,17,16,1,1
Vermilion,22113951001,11,5/7/20,5/13/20,20,18,2,0
Vermilion,22113951001,12,5/14/20,5/20/20,23,22,1,0
Vermilion,22113951001,13,5/21/20,5/27/20,26,26,0,0
Vermilion,22113951001,14,5/28/20,6/3/20,17,17,0,0
Vermilion,22113951001,15,6/4/20,6/10/20,24,22,2,1
Vermilion,22113951001,16,6/11/20,6/17/20,66,62,4,3
Vermilion,22113951001,17,6/18/20,6/24/20,69,60,9,6
Vermilion,22113951001,18,6/25/20,7/1/20,58,47,11,9
Vermilion,22113951001,19,7/2/20,7/8/20,79,60,19,12
Vermilion,22113951001,20,7/9/20,7/15/20,80,60,20,17
Vermilion,22113951001,21,7/16/20,7/22/20,57,50,7,6
Vermilion,22113951001,22,7/23/20,7/29/20,65,47,18,11
Vermilion,22113951001,23,7/30/20,8/5/20,69,55,14,13
Vermilion,22113951001,24,8/6/20,8/12/20,53,44,9,6
Vermilion,22113951001,25,8/13/20,8/19/20,38,36,2,1
Vermilion,22113951001,26,8/20/20,8/26/20,33,33,0,0
Vermilion,22113951001,27,8/27/20,9/2/20,31,28,3,2
Vermilion,22113951001,28,9/3/20,9/9/20,34,31,3,3
Vermilion,22113951001,29,9/10/20,9/16/20,45,44,1,1
Vermilion,22113951001,30,9/17/20,9/23/20,38,35,3,3
Vermilion,22113951001,31,9/24/20,9/30/20,35,34,1,1
Vermilion,22113951002,1,2/27/20,3/4/20,0,0,0,0
Vermilion,22113951002,2,3/5/20,3/11/20,0,0,0,0
Vermilion,22113951002,3,3/12/20,3/18/20,8,8,0,0
Vermilion,22113951002,4,3/19/20,3/25/20,8,8,0,0
Vermilion,22113951002,5,3/26/20,4/1/20,25,21,4,2
Vermilion,22113951002,6,4/2/20,4/8/20,15,11,4,2
Vermilion,22113951002,7,4/9/20,4/15/20,16,15,1,0
Vermilion,22113951002,8,4/16/20,4/22/20,13,12,1,1
Vermilion,22113951002,9,4/23/20,4/29/20,9,9,0,0
Vermilion,22113951002,10,4/30/20,5/6/20,8,8,0,0
Vermilion,22113951002,11,5/7/20,5/13/20,18,18,0,0
Vermilion,22113951002,12,5/14/20,5/20/20,17,17,0,0
Vermilion,22113951002,13,5/21/20,5/27/20,10,9,1,1
Vermilion,22113951002,14,5/28/20,6/3/20,27,27,0,0
Vermilion,22113951002,15,6/4/20,6/10/20,13,13,0,0
Vermilion,22113951002,16,6/11/20,6/17/20,50,45,5,4
Vermilion,22113951002,17,6/18/20,6/24/20,48,42,6,5
Vermilion,22113951002,18,6/25/20,7/1/20,77,61,16,10
Vermilion,22113951002,19,7/2/20,7/8/20,75,64,11,7
Vermilion,22113951002,20,7/9/20,7/15/20,63,52,11,10
Vermilion,22113951002,21,7/16/20,7/22/20,69,55,14,9
Vermilion,22113951002,22,7/23/20,7/29/20,48,38,10,7
Vermilion,22113951002,23,7/30/20,8/5/20,56,44,12,8
Vermilion,22113951002,24,8/6/20,8/12/20,61,53,8,6
Vermilion,22113951002,25,8/13/20,8/19/20,40,36,4,3
Vermilion,22113951002,26,8/20/20,8/26/20,24,23,1,1
Vermilion,22113951002,27,8/27/20,9/2/20,35,33,2,2
Vermilion,22113951002,28,9/3/20,9/9/20,29,26,3,2
Vermilion,22113951002,29,9/10/20,9/16/20,41,35,6,6
Vermilion,22113951002,30,9/17/20,9/23/20,45,43,2,1
Vermilion,22113951002,31,9/24/20,9/30/20,32,32,0,0
Vermilion,22113951100,1,2/27/20,3/4/20,0,0,0,0
Vermilion,22113951100,2,3/5/20,3/11/20,0,0,0,0
Vermilion,22113951100,3,3/12/20,3/18/20,0,0,0,0
Vermilion,22113951100,4,3/19/20,3/25/20,0,0,0,0
Vermilion,22113951100,5,3/26/20,4/1/20,0,0,0,0
Vermilion,22113951100,6,4/2/20,4/8/20,4,4,0,0
Vermilion,22113951100,7,4/9/20,4/15/20,4,4,0,0
Vermilion,22113951100,8,4/16/20,4/22/20,4,4,0,0
Vermilion,22113951100,9,4/23/20,4/29/20,0,0,0,0
Vermilion,22113951100,10,4/30/20,5/6/20,9,9,0,0
Vermilion,22113951100,11,5/7/20,5/13/20,11,11,0,0
Vermilion,22113951100,12,5/14/20,5/20/20,8,8,0,0
Vermilion,22113951100,13,5/21/20,5/27/20,15,15,0,0
Vermilion,22113951100,14,5/28/20,6/3/20,15,15,0,0
Vermilion,22113951100,15,6/4/20,6/10/20,9,7,2,1
Vermilion,22113951100,16,6/11/20,6/17/20,22,15,7,5
Vermilion,22113951100,17,6/18/20,6/24/20,58,46,12,4
Vermilion,22113951100,18,6/25/20,7/1/20,31,26,5,4
Vermilion,22113951100,19,7/2/20,7/8/20,48,37,11,5
Vermilion,22113951100,20,7/9/20,7/15/20,28,19,9,7
Vermilion,22113951100,21,7/16/20,7/22/20,28,20,8,5
Vermilion,22113951100,22,7/23/20,7/29/20,22,17,5,3
Vermilion,22113951100,23,7/30/20,8/5/20,27,16,11,7
Vermilion,22113951100,24,8/6/20,8/12/20,30,25,5,3
Vermilion,22113951100,25,8/13/20,8/19/20,26,23,3,3
Vermilion,22113951100,26,8/20/20,8/26/20,25,17,8,5
Vermilion,22113951100,27,8/27/20,9/2/20,9,8,1,1
Vermilion,22113951100,28,9/3/20,9/9/20,15,10,5,2
Vermilion,22113951100,29,9/10/20,9/16/20,14,14,0,0
Vermilion,22113951100,30,9/17/20,9/23/20,21,21,0,0
Vermilion,22113951100,31,9/24/20,9/30/20,5,4,1,1
Vernon,22115950100,1,2/27/20,3/4/20,0,0,0,0
Vernon,22115950100,2,3/5/20,3/11/20,0,0,0,0
Vernon,22115950100,3,3/12/20,3/18/20,9,9,0,0
Vernon,22115950100,4,3/19/20,3/25/20,16,16,0,0
Vernon,22115950100,5,3/26/20,4/1/20,10,10,0,0
Vernon,22115950100,6,4/2/20,4/8/20,13,13,0,0
Vernon,22115950100,7,4/9/20,4/15/20,9,9,0,0
Vernon,22115950100,8,4/16/20,4/22/20,16,16,0,0
Vernon,22115950100,9,4/23/20,4/29/20,6,6,0,0
Vernon,22115950100,10,4/30/20,5/6/20,13,13,0,0
Vernon,22115950100,11,5/7/20,5/13/20,44,44,0,0
Vernon,22115950100,12,5/14/20,5/20/20,21,19,2,2
Vernon,22115950100,13,5/21/20,5/27/20,27,25,2,1
Vernon,22115950100,14,5/28/20,6/3/20,35,32,3,2
Vernon,22115950100,15,6/4/20,6/10/20,50,45,5,2
Vernon,22115950100,16,6/11/20,6/17/20,52,46,6,3
Vernon,22115950100,17,6/18/20,6/24/20,88,80,8,4
Vernon,22115950100,18,6/25/20,7/1/20,80,68,12,6
Vernon,22115950100,19,7/2/20,7/8/20,83,74,9,4
Vernon,22115950100,20,7/9/20,7/15/20,92,81,11,8
Vernon,22115950100,21,7/16/20,7/22/20,75,69,6,5
Vernon,22115950100,22,7/23/20,7/29/20,92,71,21,12
Vernon,22115950100,23,7/30/20,8/5/20,80,73,7,5
Vernon,22115950100,24,8/6/20,8/12/20,81,74,7,5
Vernon,22115950100,25,8/13/20,8/19/20,69,57,12,11
Vernon,22115950100,26,8/20/20,8/26/20,56,52,4,4
Vernon,22115950100,27,8/27/20,9/2/20,30,26,4,3
Vernon,22115950100,28,9/3/20,9/9/20,51,50,1,1
Vernon,22115950100,29,9/10/20,9/16/20,56,48,8,8
Vernon,22115950100,30,9/17/20,9/23/20,53,47,6,6
Vernon,22115950100,31,9/24/20,9/30/20,33,32,1,1
Vernon,22115950200,1,2/27/20,3/4/20,0,0,0,0
Vernon,22115950200,2,3/5/20,3/11/20,0,0,0,0
Vernon,22115950200,3,3/12/20,3/18/20,8,8,0,0
Vernon,22115950200,4,3/19/20,3/25/20,14,14,0,0
Vernon,22115950200,5,3/26/20,4/1/20,12,8,4,1
Vernon,22115950200,6,4/2/20,4/8/20,20,20,0,0
Vernon,22115950200,7,4/9/20,4/15/20,9,7,2,2
Vernon,22115950200,8,4/16/20,4/22/20,5,5,0,0
Vernon,22115950200,9,4/23/20,4/29/20,13,13,0,0
Vernon,22115950200,10,4/30/20,5/6/20,13,13,0,0
Vernon,22115950200,11,5/7/20,5/13/20,27,27,0,0
Vernon,22115950200,12,5/14/20,5/20/20,17,15,2,1
Vernon,22115950200,13,5/21/20,5/27/20,18,18,0,0
Vernon,22115950200,14,5/28/20,6/3/20,44,44,0,0
Vernon,22115950200,15,6/4/20,6/10/20,31,29,2,1
Vernon,22115950200,16,6/11/20,6/17/20,59,54,5,5
Vernon,22115950200,17,6/18/20,6/24/20,63,60,3,3
Vernon,22115950200,18,6/25/20,7/1/20,66,60,5,3
Vernon,22115950200,19,7/2/20,7/8/20,86,75,11,11
Vernon,22115950200,20,7/9/20,7/15/20,53,46,7,7
Vernon,22115950200,21,7/16/20,7/22/20,79,62,17,14
Vernon,22115950200,22,7/23/20,7/29/20,70,64,6,5
Vernon,22115950200,23,7/30/20,8/5/20,62,57,5,2
Vernon,22115950200,24,8/6/20,8/12/20,59,54,5,3
Vernon,22115950200,25,8/13/20,8/19/20,55,44,11,8
Vernon,22115950200,26,8/20/20,8/26/20,50,43,7,7
Vernon,22115950200,27,8/27/20,9/2/20,23,22,1,1
Vernon,22115950200,28,9/3/20,9/9/20,47,41,6,5
Vernon,22115950200,29,9/10/20,9/16/20,43,35,8,5
Vernon,22115950200,30,9/17/20,9/23/20,33,32,1,1
Vernon,22115950200,31,9/24/20,9/30/20,32,31,1,1
Vernon,22115950300,1,2/27/20,3/4/20,0,0,0,0
Vernon,22115950300,2,3/5/20,3/11/20,0,0,0,0
Vernon,22115950300,3,3/12/20,3/18/20,6,6,0,0
Vernon,22115950300,4,3/19/20,3/25/20,10,10,0,0
Vernon,22115950300,5,3/26/20,4/1/20,5,5,0,0
Vernon,22115950300,6,4/2/20,4/8/20,11,11,0,0
Vernon,22115950300,7,4/9/20,4/15/20,7,7,0,0
Vernon,22115950300,8,4/16/20,4/22/20,13,13,0,0
Vernon,22115950300,9,4/23/20,4/29/20,18,18,0,0
Vernon,22115950300,10,4/30/20,5/6/20,14,13,1,1
Vernon,22115950300,11,5/7/20,5/13/20,18,18,0,0
Vernon,22115950300,12,5/14/20,5/20/20,7,7,0,0
Vernon,22115950300,13,5/21/20,5/27/20,26,26,0,0
Vernon,22115950300,14,5/28/20,6/3/20,21,20,1,1
Vernon,22115950300,15,6/4/20,6/10/20,58,55,3,3
Vernon,22115950300,16,6/11/20,6/17/20,42,39,3,1
Vernon,22115950300,17,6/18/20,6/24/20,46,44,2,2
Vernon,22115950300,18,6/25/20,7/1/20,46,40,6,5
Vernon,22115950300,19,7/2/20,7/8/20,61,44,16,13
Vernon,22115950300,20,7/9/20,7/15/20,65,62,2,1
Vernon,22115950300,21,7/16/20,7/22/20,60,50,10,9
Vernon,22115950300,22,7/23/20,7/29/20,59,54,5,2
Vernon,22115950300,23,7/30/20,8/5/20,52,48,4,3
Vernon,22115950300,24,8/6/20,8/12/20,56,53,3,3
Vernon,22115950300,25,8/13/20,8/19/20,48,44,4,4
Vernon,22115950300,26,8/20/20,8/26/20,43,36,7,7
Vernon,22115950300,27,8/27/20,9/2/20,18,17,1,1
Vernon,22115950300,28,9/3/20,9/9/20,31,28,3,1
Vernon,22115950300,29,9/10/20,9/16/20,34,30,4,4
Vernon,22115950300,30,9/17/20,9/23/20,28,27,1,0
Vernon,22115950300,31,9/24/20,9/30/20,26,25,1,1
Vernon,22115950400,1,2/27/20,3/4/20,0,0,0,0
Vernon,22115950400,2,3/5/20,3/11/20,0,0,0,0
Vernon,22115950400,3,3/12/20,3/18/20,9,9,0,0
Vernon,22115950400,4,3/19/20,3/25/20,12,11,1,1
Vernon,22115950400,5,3/26/20,4/1/20,5,5,0,0
Vernon,22115950400,6,4/2/20,4/8/20,10,10,0,0
Vernon,22115950400,7,4/9/20,4/15/20,8,8,0,0
Vernon,22115950400,8,4/16/20,4/22/20,7,7,0,0
Vernon,22115950400,9,4/23/20,4/29/20,9,9,0,0
Vernon,22115950400,10,4/30/20,5/6/20,10,10,0,0
Vernon,22115950400,11,5/7/20,5/13/20,25,25,0,0
Vernon,22115950400,12,5/14/20,5/20/20,6,6,0,0
Vernon,22115950400,13,5/21/20,5/27/20,15,15,0,0
Vernon,22115950400,14,5/28/20,6/3/20,33,31,2,2
Vernon,22115950400,15,6/4/20,6/10/20,41,40,1,0
Vernon,22115950400,16,6/11/20,6/17/20,34,33,1,0
Vernon,22115950400,17,6/18/20,6/24/20,51,49,2,2
Vernon,22115950400,18,6/25/20,7/1/20,47,44,3,3
Vernon,22115950400,19,7/2/20,7/8/20,58,43,15,11
Vernon,22115950400,20,7/9/20,7/15/20,43,41,2,1
Vernon,22115950400,21,7/16/20,7/22/20,53,44,9,7
Vernon,22115950400,22,7/23/20,7/29/20,51,44,7,2
Vernon,22115950400,23,7/30/20,8/5/20,47,43,4,3
Vernon,22115950400,24,8/6/20,8/12/20,50,46,4,3
Vernon,22115950400,25,8/13/20,8/19/20,37,32,5,5
Vernon,22115950400,26,8/20/20,8/26/20,42,36,6,5
Vernon,22115950400,27,8/27/20,9/2/20,26,26,0,0
Vernon,22115950400,28,9/3/20,9/9/20,27,25,2,1
Vernon,22115950400,29,9/10/20,9/16/20,35,34,1,0
Vernon,22115950400,30,9/17/20,9/23/20,29,28,1,1
Vernon,22115950400,31,9/24/20,9/30/20,38,33,5,5
Vernon,22115950500,1,2/27/20,3/4/20,0,0,0,0
Vernon,22115950500,2,3/5/20,3/11/20,0,0,0,0
Vernon,22115950500,3,3/12/20,3/18/20,13,13,0,0
Vernon,22115950500,4,3/19/20,3/25/20,18,18,0,0
Vernon,22115950500,5,3/26/20,4/1/20,7,7,0,0
Vernon,22115950500,6,4/2/20,4/8/20,19,18,1,1
Vernon,22115950500,7,4/9/20,4/15/20,15,15,0,0
Vernon,22115950500,8,4/16/20,4/22/20,8,8,0,0
Vernon,22115950500,9,4/23/20,4/29/20,15,14,1,1
Vernon,22115950500,10,4/30/20,5/6/20,18,18,0,0
Vernon,22115950500,11,5/7/20,5/13/20,40,40,0,0
Vernon,22115950500,12,5/14/20,5/20/20,24,22,2,2
Vernon,22115950500,13,5/21/20,5/27/20,49,49,0,0
Vernon,22115950500,14,5/28/20,6/3/20,52,50,2,1
Vernon,22115950500,15,6/4/20,6/10/20,55,49,6,4
Vernon,22115950500,16,6/11/20,6/17/20,79,73,6,3
Vernon,22115950500,17,6/18/20,6/24/20,61,55,6,4
Vernon,22115950500,18,6/25/20,7/1/20,100,85,15,12
Vernon,22115950500,19,7/2/20,7/8/20,92,82,10,8
Vernon,22115950500,20,7/9/20,7/15/20,108,97,11,8
Vernon,22115950500,21,7/16/20,7/22/20,97,87,10,10
Vernon,22115950500,22,7/23/20,7/29/20,95,83,11,8
Vernon,22115950500,23,7/30/20,8/5/20,64,54,10,7
Vernon,22115950500,24,8/6/20,8/12/20,71,63,8,4
Vernon,22115950500,25,8/13/20,8/19/20,66,57,9,6
Vernon,22115950500,26,8/20/20,8/26/20,68,58,10,8
Vernon,22115950500,27,8/27/20,9/2/20,48,45,3,0
Vernon,22115950500,28,9/3/20,9/9/20,49,48,1,1
Vernon,22115950500,29,9/10/20,9/16/20,56,55,1,1
Vernon,22115950500,30,9/17/20,9/23/20,52,48,4,4
Vernon,22115950500,31,9/24/20,9/30/20,56,53,3,3
Vernon,22115950600,1,2/27/20,3/4/20,0,0,0,0
Vernon,22115950600,2,3/5/20,3/11/20,0,0,0,0
Vernon,22115950600,3,3/12/20,3/18/20,3,3,0,0
Vernon,22115950600,4,3/19/20,3/25/20,14,14,0,0
Vernon,22115950600,5,3/26/20,4/1/20,9,9,0,0
Vernon,22115950600,6,4/2/20,4/8/20,9,9,0,0
Vernon,22115950600,7,4/9/20,4/15/20,2,2,0,0
Vernon,22115950600,8,4/16/20,4/22/20,7,7,0,0
Vernon,22115950600,9,4/23/20,4/29/20,6,6,0,0
Vernon,22115950600,10,4/30/20,5/6/20,11,11,0,0
Vernon,22115950600,11,5/7/20,5/13/20,7,7,0,0
Vernon,22115950600,12,5/14/20,5/20/20,6,6,0,0
Vernon,22115950600,13,5/21/20,5/27/20,18,18,0,0
Vernon,22115950600,14,5/28/20,6/3/20,20,20,0,0
Vernon,22115950600,15,6/4/20,6/10/20,34,27,6,3
Vernon,22115950600,16,6/11/20,6/17/20,31,28,3,2
Vernon,22115950600,17,6/18/20,6/24/20,30,28,2,1
Vernon,22115950600,18,6/25/20,7/1/20,40,39,1,1
Vernon,22115950600,19,7/2/20,7/8/20,45,42,3,3
Vernon,22115950600,20,7/9/20,7/15/20,48,38,10,9
Vernon,22115950600,21,7/16/20,7/22/20,50,45,5,3
Vernon,22115950600,22,7/23/20,7/29/20,50,42,8,8
Vernon,22115950600,23,7/30/20,8/5/20,34,28,6,2
Vernon,22115950600,24,8/6/20,8/12/20,31,28,3,2
